,Unnamed: 0,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,city_id,city_dev_perc,experience_lvl,company_class
13864,13864,16826,city_103,0.92,1,1,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,4,20,0.0,103,92.0,expert_lvl,mid_size_company
13865,13865,23905,city_159,0.843,1,0,Full time course,Graduate,STEM,6,,,>4,154,0.0,159,84.3,mid_lvl,unknown
13866,13866,21480,city_21,0.624,0,1,no_enrollment,Graduate,STEM,4,50-99,Early Stage Startup,,12,1.0,21,62.4,mid_lvl,small_company
13867,13867,19595,city_136,0.897,1,1,no_enrollment,Masters,STEM,9,10-49,Funded Startup,1,96,0.0,136,89.7,mid_lvl,small_company
13868,13868,15723,city_114,0.926,1,0,no_enrollment,Primary School,,5,,,0,166,0.0,114,92.60000000000001,mid_lvl,unknown
13869,13869,33129,city_41,0.8270000000000001,1,1,no_enrollment,Graduate,STEM,>20,,,>4,4,0.0,41,82.7,expert_lvl,unknown
13870,13870,33124,city_103,0.92,2,1,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,7,0.0,103,92.0,senior_lvl,mid_size_company
13871,13871,17684,city_40,0.7759999999999999,2,1,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,118,0.0,40,77.6,mid_lvl,small_company
13872,13872,7503,city_99,0.915,1,1,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,12,0.0,99,91.5,mid_lvl,small_company
13873,13873,25897,city_75,0.939,1,1,no_enrollment,Masters,STEM,>20,,,>4,156,0.0,75,93.89999999999999,expert_lvl,unknown
13874,13874,4323,city_103,0.92,1,1,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,3,65,0.0,103,92.0,mid_lvl,small_company
13875,13875,21110,city_97,0.925,1,0,no_enrollment,Graduate,Other,>20,,,2,50,0.0,97,92.5,expert_lvl,unknown
13876,13876,19284,city_160,0.92,1,1,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,44,0.0,160,92.0,expert_lvl,small_company
13877,13877,9809,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,2,29,0.0,103,92.0,expert_lvl,large_company
13878,13878,26046,city_160,0.92,1,1,no_enrollment,Graduate,STEM,15,,,3,14,1.0,160,92.0,expert_lvl,unknown
13879,13879,24816,city_103,0.92,1,0,Full time course,Masters,STEM,13,1000-4999,Public Sector,2,62,0.0,103,92.0,senior_lvl,large_company
13880,13880,15088,city_21,0.624,1,1,no_enrollment,Graduate,STEM,13,10-49,Funded Startup,1,107,0.0,21,62.4,senior_lvl,small_company
13881,13881,1676,city_99,0.915,0,1,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,39,0.0,99,91.5,expert_lvl,small_company
13882,13882,13795,city_16,0.91,0,1,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,>4,66,0.0,16,91.0,mid_lvl,small_company
13883,13883,10549,city_21,0.624,1,1,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0,100,0.0,21,62.4,mid_lvl,small_company
13884,13884,23274,city_27,0.848,1,1,no_enrollment,High School,,10,10-49,Early Stage Startup,3,76,0.0,27,84.8,senior_lvl,small_company
13885,13885,31334,city_136,0.897,1,1,no_enrollment,Masters,STEM,11,100-500,Funded Startup,1,48,0.0,136,89.7,senior_lvl,mid_size_company
13886,13886,29604,city_67,0.855,0,1,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,4,54,0.0,67,85.5,senior_lvl,small_company
13887,13887,11190,city_67,0.855,0,1,Part time course,Masters,STEM,6,,,0,12,0.0,67,85.5,mid_lvl,unknown
13888,13888,26671,city_103,0.92,1,1,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,1,32,0.0,103,92.0,entry_lvl,large_company
13889,13889,4069,city_21,0.624,1,0,,Masters,STEM,4,5000-9999,Pvt Ltd,1,76,1.0,21,62.4,mid_lvl,large_company
13890,13890,21451,city_102,0.804,1,1,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,82,0.0,102,80.4,expert_lvl,mid_size_company
13891,13891,30329,city_21,0.624,0,0,no_enrollment,Masters,STEM,>20,500-999,,1,288,1.0,21,62.4,expert_lvl,mid_size_company
13892,13892,17109,city_11,0.55,0,1,Part time course,Graduate,STEM,<1,,Public Sector,1,20,1.0,11,55.00000000000001,entry_lvl,unknown
13893,13893,5182,city_103,0.92,2,0,no_enrollment,Masters,Humanities,8,,,4,19,1.0,103,92.0,mid_lvl,unknown
13894,13894,16998,city_103,0.92,0,1,no_enrollment,Graduate,STEM,4,100-500,,1,133,0.0,103,92.0,mid_lvl,mid_size_company
13895,13895,2413,city_23,0.899,1,0,no_enrollment,Masters,STEM,14,50-99,Funded Startup,1,69,0.0,23,89.9,senior_lvl,small_company
13896,13896,30732,city_103,0.92,1,1,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,>4,87,0.0,103,92.0,expert_lvl,small_company
13897,13897,4696,city_136,0.897,1,1,no_enrollment,Masters,STEM,7,<10,Pvt Ltd,1,34,0.0,136,89.7,mid_lvl,small_company
13898,13898,27232,city_159,0.843,1,1,Full time course,High School,,4,,,2,144,0.0,159,84.3,mid_lvl,unknown
13899,13899,658,city_16,0.91,1,1,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,2,19,0.0,16,91.0,senior_lvl,large_company
13900,13900,23956,city_160,0.92,1,0,,,,2,,,0,83,0.0,160,92.0,mid_lvl,unknown
13901,13901,9459,city_114,0.926,1,1,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,2,16,0.0,114,92.60000000000001,expert_lvl,very_large_company
13902,13902,12641,city_90,0.698,1,1,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,306,0.0,90,69.8,mid_lvl,mid_size_company
13903,13903,106,city_57,0.866,1,0,Part time course,Graduate,STEM,12,,,4,81,0.0,57,86.6,senior_lvl,unknown
13904,13904,12300,city_103,0.92,1,1,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,4,67,0.0,103,92.0,expert_lvl,mid_size_company
13905,13905,19351,city_165,0.903,0,1,no_enrollment,Masters,STEM,10,100-500,,0,76,0.0,165,90.3,senior_lvl,mid_size_company
13906,13906,18896,city_114,0.926,0,1,no_enrollment,Masters,STEM,6,<10,Pvt Ltd,1,15,0.0,114,92.60000000000001,mid_lvl,small_company
13907,13907,13985,city_65,0.802,1,1,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,0,152,0.0,65,80.2,mid_lvl,large_company
13908,13908,2775,city_90,0.698,1,1,no_enrollment,Graduate,STEM,13,<10,Funded Startup,1,308,1.0,90,69.8,senior_lvl,small_company
13909,13909,239,city_103,0.92,1,0,Full time course,Graduate,STEM,6,50-99,Public Sector,2,214,0.0,103,92.0,mid_lvl,small_company
13910,13910,11661,city_50,0.8959999999999999,1,0,Full time course,High School,,3,,,0,74,0.0,50,89.6,mid_lvl,unknown
13911,13911,17328,city_160,0.92,1,0,no_enrollment,,,3,,,,53,0.0,160,92.0,mid_lvl,unknown
13912,13912,1309,city_160,0.92,1,0,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,30,0.0,160,92.0,senior_lvl,very_large_company
13913,13913,7058,city_28,0.939,0,1,no_enrollment,Masters,STEM,11,10-49,Pvt Ltd,>4,72,0.0,28,93.89999999999999,senior_lvl,small_company
13914,13914,30589,city_114,0.926,1,1,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,3,196,1.0,114,92.60000000000001,expert_lvl,small_company
13915,13915,22131,city_160,0.92,1,1,no_enrollment,Graduate,STEM,19,,,1,64,0.0,160,92.0,expert_lvl,unknown
13916,13916,17870,city_23,0.899,1,1,Full time course,High School,,3,10000+,Pvt Ltd,2,29,0.0,23,89.9,mid_lvl,very_large_company
13917,13917,17964,city_114,0.926,1,1,no_enrollment,Phd,STEM,20,500-999,Pvt Ltd,1,31,0.0,114,92.60000000000001,expert_lvl,mid_size_company
13918,13918,16273,city_21,0.624,1,1,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,43,1.0,21,62.4,mid_lvl,small_company
13919,13919,23497,city_127,0.745,1,0,Full time course,Graduate,STEM,10,,,1,39,1.0,127,74.5,senior_lvl,unknown
13920,13920,29097,city_28,0.939,1,1,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,22,0.0,28,93.89999999999999,expert_lvl,very_large_company
13921,13921,17761,city_18,0.8240000000000001,2,1,no_enrollment,Graduate,STEM,5,<10,Funded Startup,1,16,0.0,18,82.4,mid_lvl,small_company
13922,13922,540,city_99,0.915,1,1,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,48,0.0,99,91.5,expert_lvl,small_company
13923,13923,14246,city_16,0.91,1,0,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,13,0.0,16,91.0,mid_lvl,small_company
13924,13924,30506,city_61,0.913,2,0,no_enrollment,Graduate,Other,3,,,>4,99,1.0,61,91.3,mid_lvl,unknown
13925,13925,29797,city_103,0.92,0,1,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,91,0.0,103,92.0,expert_lvl,large_company
13926,13926,26465,city_11,0.55,0,0,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,20,1.0,11,55.00000000000001,mid_lvl,small_company
13927,13927,26822,city_103,0.92,1,1,no_enrollment,Graduate,STEM,15,500-999,NGO,1,226,0.0,103,92.0,expert_lvl,mid_size_company
13928,13928,28276,city_114,0.926,0,0,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,86,0.0,114,92.60000000000001,entry_lvl,small_company
13929,13929,4983,city_103,0.92,1,1,no_enrollment,Masters,Humanities,5,10000+,Pvt Ltd,1,336,0.0,103,92.0,mid_lvl,very_large_company
13930,13930,22751,city_16,0.91,1,1,no_enrollment,Graduate,STEM,4,50-99,,1,204,0.0,16,91.0,mid_lvl,small_company
13931,13931,15572,city_21,0.624,1,1,no_enrollment,Graduate,STEM,6,10-49,Pvt Ltd,0,22,1.0,21,62.4,mid_lvl,small_company
13932,13932,21293,city_21,0.624,1,1,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,9,0.0,21,62.4,mid_lvl,small_company
13933,13933,26523,city_103,0.92,1,1,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,22,0.0,103,92.0,mid_lvl,small_company
13934,13934,33015,city_71,0.884,1,1,no_enrollment,Graduate,STEM,11,10-49,Pvt Ltd,2,42,0.0,71,88.4,senior_lvl,small_company
13935,13935,8397,city_103,0.92,0,0,,High School,,2,,,0,46,0.0,103,92.0,mid_lvl,unknown
13936,13936,4682,city_67,0.855,1,0,no_enrollment,Graduate,STEM,2,,,1,56,1.0,67,85.5,mid_lvl,unknown
13937,13937,22891,city_176,0.764,0,1,,Graduate,STEM,16,,,>4,37,1.0,176,76.4,expert_lvl,unknown
13938,13938,26039,city_103,0.92,1,0,Full time course,Graduate,STEM,1,1000-4999,Public Sector,1,10,1.0,103,92.0,entry_lvl,large_company
13939,13939,5722,city_104,0.924,1,1,no_enrollment,Graduate,STEM,5,10-49,Pvt Ltd,0,49,0.0,104,92.4,mid_lvl,small_company
13940,13940,33196,city_103,0.92,1,1,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,2,42,0.0,103,92.0,expert_lvl,mid_size_company
13941,13941,2408,city_57,0.866,1,1,Full time course,Masters,STEM,6,,,1,210,0.0,57,86.6,mid_lvl,unknown
13942,13942,16558,city_104,0.924,0,1,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,43,0.0,104,92.4,senior_lvl,very_large_company
13943,13943,21487,city_102,0.804,1,1,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,1,28,0.0,102,80.4,expert_lvl,small_company
13944,13944,11394,city_75,0.939,0,0,Full time course,Graduate,STEM,<1,<10,Pvt Ltd,1,154,0.0,75,93.89999999999999,entry_lvl,small_company
13945,13945,23422,city_21,0.624,1,0,no_enrollment,High School,,<1,,,0,91,1.0,21,62.4,entry_lvl,unknown
13946,13946,15228,city_103,0.92,1,1,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,>4,61,0.0,103,92.0,senior_lvl,small_company
13947,13947,10922,city_19,0.682,1,1,no_enrollment,Graduate,STEM,>20,,,1,83,0.0,19,68.2,expert_lvl,unknown
13948,13948,31659,city_67,0.855,1,1,Full time course,High School,,16,10000+,Pvt Ltd,>4,14,0.0,67,85.5,expert_lvl,very_large_company
13949,13949,25573,city_103,0.92,1,1,Part time course,Graduate,STEM,>20,,,>4,52,0.0,103,92.0,expert_lvl,unknown
13950,13950,5646,city_67,0.855,1,1,no_enrollment,Masters,STEM,3,50-99,Early Stage Startup,2,23,0.0,67,85.5,mid_lvl,small_company
13951,13951,31331,city_50,0.8959999999999999,1,1,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,>4,282,0.0,50,89.6,senior_lvl,small_company
13952,13952,2670,city_138,0.836,1,1,no_enrollment,Masters,STEM,>20,,,>4,10,0.0,138,83.6,expert_lvl,unknown
13953,13953,30427,city_103,0.92,1,0,,Graduate,STEM,13,10-49,Pvt Ltd,>4,39,1.0,103,92.0,senior_lvl,small_company
13954,13954,20416,city_98,0.949,1,1,no_enrollment,High School,,20,,,0,149,0.0,98,94.89999999999999,expert_lvl,unknown
13955,13955,18080,city_67,0.855,1,0,no_enrollment,Primary School,,1,,,1,176,0.0,67,85.5,entry_lvl,unknown
13956,13956,5725,city_9,0.743,2,1,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,2,222,0.0,9,74.3,mid_lvl,small_company
13957,13957,14394,city_21,0.624,1,1,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,1,146,0.0,21,62.4,expert_lvl,mid_size_company
13958,13958,26568,city_103,0.92,1,1,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,27,0.0,103,92.0,senior_lvl,very_large_company
13959,13959,19187,city_103,0.92,1,1,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,226,0.0,103,92.0,senior_lvl,mid_size_company
13960,13960,23892,city_118,0.722,1,1,no_enrollment,Graduate,STEM,4,,,2,212,1.0,118,72.2,mid_lvl,unknown
13961,13961,23299,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,23,1.0,103,92.0,expert_lvl,large_company
13962,13962,27966,city_11,0.55,0,1,no_enrollment,Graduate,STEM,4,,,1,36,1.0,11,55.00000000000001,mid_lvl,unknown
13963,13963,10347,city_27,0.848,1,1,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,7,0.0,27,84.8,expert_lvl,small_company
13964,13964,19282,city_99,0.915,2,1,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,>4,4,0.0,99,91.5,expert_lvl,large_company
13965,13965,14211,city_16,0.91,1,1,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,49,0.0,16,91.0,expert_lvl,very_large_company
13966,13966,21757,city_21,0.624,1,1,Full time course,Masters,STEM,2,100-500,Pvt Ltd,1,13,0.0,21,62.4,mid_lvl,mid_size_company
13967,13967,23463,city_160,0.92,0,1,no_enrollment,Graduate,STEM,>20,,,2,109,0.0,160,92.0,expert_lvl,unknown
13968,13968,11299,city_36,0.893,1,1,Part time course,Graduate,STEM,15,100-500,Pvt Ltd,3,99,0.0,36,89.3,expert_lvl,mid_size_company
13969,13969,29016,city_21,0.624,1,0,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,2,214,0.0,21,62.4,mid_lvl,mid_size_company
13970,13970,23963,city_90,0.698,0,0,no_enrollment,Graduate,STEM,8,,,1,91,1.0,90,69.8,mid_lvl,unknown
13971,13971,32038,city_103,0.92,2,0,no_enrollment,Graduate,STEM,5,10-49,Early Stage Startup,1,34,1.0,103,92.0,mid_lvl,small_company
13972,13972,7319,city_21,0.624,0,1,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,2,8,0.0,21,62.4,senior_lvl,large_company
13973,13973,3639,city_73,0.754,1,1,no_enrollment,Masters,STEM,4,50-99,NGO,1,76,0.0,73,75.4,mid_lvl,small_company
13974,13974,4825,city_145,0.555,1,1,Full time course,Graduate,STEM,4,,,1,43,1.0,145,55.50000000000001,mid_lvl,unknown
13975,13975,25282,city_114,0.926,1,1,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,5,0.0,114,92.60000000000001,expert_lvl,very_large_company
13976,13976,6065,city_90,0.698,1,1,no_enrollment,Graduate,STEM,5,100-500,,2,6,1.0,90,69.8,mid_lvl,mid_size_company
13977,13977,12585,city_21,0.624,1,0,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,1,52,1.0,21,62.4,senior_lvl,very_large_company
13978,13978,27088,city_114,0.926,0,0,no_enrollment,Graduate,STEM,4,,,4,32,0.0,114,92.60000000000001,mid_lvl,unknown
13979,13979,8399,city_103,0.92,1,1,no_enrollment,Primary School,,>20,100-500,Pvt Ltd,>4,19,1.0,103,92.0,expert_lvl,mid_size_company
13980,13980,24979,city_43,0.516,0,0,no_enrollment,Graduate,STEM,2,,,1,30,1.0,43,51.6,mid_lvl,unknown
13981,13981,8635,city_114,0.926,1,1,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,150,1.0,114,92.60000000000001,mid_lvl,small_company
13982,13982,32108,city_103,0.92,0,1,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,1,70,0.0,103,92.0,mid_lvl,small_company
13983,13983,11611,city_103,0.92,0,1,no_enrollment,Graduate,STEM,>20,,,2,27,1.0,103,92.0,expert_lvl,unknown
13984,13984,11018,city_74,0.579,1,1,Full time course,Masters,Humanities,3,50-99,Pvt Ltd,1,21,1.0,74,57.9,mid_lvl,small_company
13985,13985,27597,city_114,0.926,1,1,no_enrollment,Graduate,Other,15,1000-4999,Pvt Ltd,1,145,0.0,114,92.60000000000001,expert_lvl,large_company
13986,13986,20454,city_21,0.624,2,0,no_enrollment,Graduate,STEM,2,,,1,30,1.0,21,62.4,mid_lvl,unknown
13987,13987,21278,city_90,0.698,0,1,Full time course,Graduate,STEM,7,50-99,Funded Startup,1,149,0.0,90,69.8,mid_lvl,small_company
13988,13988,4049,city_160,0.92,1,1,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,29,0.0,160,92.0,expert_lvl,mid_size_company
13989,13989,13744,city_136,0.897,1,1,,Graduate,STEM,6,100-500,NGO,1,334,0.0,136,89.7,mid_lvl,mid_size_company
13990,13990,12792,city_114,0.926,1,1,no_enrollment,Graduate,Arts,2,<10,Early Stage Startup,2,48,0.0,114,92.60000000000001,mid_lvl,small_company
13991,13991,12591,city_114,0.926,1,0,no_enrollment,High School,,2,,,1,48,0.0,114,92.60000000000001,mid_lvl,unknown
13992,13992,17571,city_160,0.92,1,1,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,>4,68,0.0,160,92.0,expert_lvl,small_company
13993,13993,26718,city_103,0.92,1,1,Part time course,Graduate,STEM,11,1000-4999,NGO,1,160,0.0,103,92.0,senior_lvl,large_company
13994,13994,16030,city_114,0.926,1,1,no_enrollment,Masters,STEM,>20,10-49,Funded Startup,4,155,0.0,114,92.60000000000001,expert_lvl,small_company
13995,13995,6212,city_160,0.92,1,1,no_enrollment,High School,,>20,100-500,Pvt Ltd,>4,21,1.0,160,92.0,expert_lvl,mid_size_company
13996,13996,4076,city_114,0.926,1,1,Part time course,Graduate,STEM,18,1000-4999,Pvt Ltd,0,128,0.0,114,92.60000000000001,expert_lvl,large_company
13997,13997,8198,city_16,0.91,1,0,no_enrollment,Graduate,STEM,9,10-49,Pvt Ltd,4,21,0.0,16,91.0,mid_lvl,small_company
13998,13998,6941,city_83,0.923,1,0,Part time course,Graduate,STEM,>20,,,>4,7,0.0,83,92.30000000000001,expert_lvl,unknown
13999,13999,17299,city_83,0.923,1,0,no_enrollment,Masters,STEM,3,1000-4999,Public Sector,1,46,1.0,83,92.30000000000001,mid_lvl,large_company
14000,14000,29120,city_103,0.92,1,1,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,1,204,0.0,103,92.0,senior_lvl,mid_size_company
14001,14001,11420,city_103,0.92,2,1,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,99,0.0,103,92.0,mid_lvl,very_large_company
14002,14002,28511,city_16,0.91,0,1,no_enrollment,Graduate,STEM,10,10-49,Pvt Ltd,4,12,0.0,16,91.0,senior_lvl,small_company
14003,14003,19119,city_103,0.92,0,1,no_enrollment,Graduate,STEM,8,100-500,,1,72,0.0,103,92.0,mid_lvl,mid_size_company
14004,14004,33273,city_102,0.804,1,1,Part time course,High School,,17,50-99,Pvt Ltd,4,20,0.0,102,80.4,expert_lvl,small_company
14005,14005,25593,city_103,0.92,1,1,Full time course,Graduate,STEM,5,<10,Early Stage Startup,1,54,0.0,103,92.0,mid_lvl,small_company
14006,14006,28788,city_75,0.939,1,0,no_enrollment,Masters,STEM,12,<10,Early Stage Startup,4,28,0.0,75,93.89999999999999,senior_lvl,small_company
14007,14007,30159,city_103,0.92,1,0,Full time course,High School,,5,,,1,32,1.0,103,92.0,mid_lvl,unknown
14008,14008,29494,city_103,0.92,1,0,Full time course,Graduate,STEM,2,,Public Sector,1,50,1.0,103,92.0,mid_lvl,unknown
14009,14009,21170,city_75,0.939,1,1,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,14,1.0,75,93.89999999999999,expert_lvl,mid_size_company
14010,14010,9861,city_160,0.92,1,1,no_enrollment,Graduate,Other,17,10000+,Public Sector,>4,94,0.0,160,92.0,expert_lvl,very_large_company
14011,14011,28963,city_61,0.913,1,1,no_enrollment,High School,,>20,1000-4999,Pvt Ltd,2,216,0.0,61,91.3,expert_lvl,large_company
14012,14012,16612,city_114,0.926,1,1,no_enrollment,Masters,STEM,>20,10-49,Pvt Ltd,>4,56,0.0,114,92.60000000000001,expert_lvl,small_company
14013,14013,27255,city_114,0.926,1,0,Full time course,Graduate,STEM,5,,,0,23,0.0,114,92.60000000000001,mid_lvl,unknown
14014,14014,9872,city_103,0.92,1,1,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,3,81,0.0,103,92.0,senior_lvl,mid_size_company
14015,14015,8598,city_162,0.767,1,1,Full time course,Graduate,STEM,5,,,4,40,1.0,162,76.7,mid_lvl,unknown
14016,14016,19941,city_16,0.91,0,1,no_enrollment,Graduate,STEM,7,1000-4999,NGO,1,21,0.0,16,91.0,mid_lvl,large_company
14017,14017,2837,city_21,0.624,0,1,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,2,36,1.0,21,62.4,mid_lvl,small_company
14018,14018,12967,city_46,0.762,1,1,Full time course,Masters,STEM,15,500-999,Public Sector,2,110,0.0,46,76.2,expert_lvl,mid_size_company
14019,14019,32010,city_103,0.92,1,1,Part time course,Graduate,STEM,11,10000+,Pvt Ltd,4,36,1.0,103,92.0,senior_lvl,very_large_company
14020,14020,13710,city_162,0.767,0,0,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,26,0.0,162,76.7,mid_lvl,small_company
14021,14021,4130,city_57,0.866,0,1,Full time course,Masters,STEM,10,500-999,Pvt Ltd,>4,36,0.0,57,86.6,senior_lvl,mid_size_company
14022,14022,6236,city_102,0.804,0,0,no_enrollment,Graduate,STEM,<1,,,>4,142,1.0,102,80.4,entry_lvl,unknown
14023,14023,23952,city_83,0.923,0,1,no_enrollment,Graduate,Other,>20,100-500,Pvt Ltd,>4,151,0.0,83,92.30000000000001,expert_lvl,mid_size_company
14024,14024,346,city_50,0.8959999999999999,1,1,no_enrollment,High School,,>20,500-999,Pvt Ltd,>4,37,0.0,50,89.6,expert_lvl,mid_size_company
14025,14025,22794,city_21,0.624,2,1,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,22,1.0,21,62.4,mid_lvl,mid_size_company
14026,14026,5883,city_114,0.926,0,1,no_enrollment,Graduate,STEM,>20,,,,92,0.0,114,92.60000000000001,expert_lvl,unknown
14027,14027,16064,city_103,0.92,1,1,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,220,0.0,103,92.0,mid_lvl,small_company
14028,14028,18921,city_21,0.624,1,1,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,1,59,0.0,21,62.4,entry_lvl,large_company
14029,14029,32976,city_75,0.939,1,0,no_enrollment,Graduate,STEM,14,5000-9999,Public Sector,1,26,0.0,75,93.89999999999999,senior_lvl,large_company
14030,14030,22201,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,>4,160,0.0,103,92.0,expert_lvl,unknown
14031,14031,14259,city_103,0.92,1,1,no_enrollment,Graduate,STEM,5,,,2,34,1.0,103,92.0,mid_lvl,unknown
14032,14032,14868,city_136,0.897,0,1,Full time course,Masters,STEM,8,10000+,Pvt Ltd,2,260,0.0,136,89.7,mid_lvl,very_large_company
14033,14033,9496,city_103,0.92,0,1,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,180,0.0,103,92.0,mid_lvl,small_company
14034,14034,25701,city_114,0.926,1,1,no_enrollment,High School,,15,10000+,Pvt Ltd,1,39,0.0,114,92.60000000000001,expert_lvl,very_large_company
14035,14035,21552,city_114,0.926,1,1,no_enrollment,Masters,STEM,>20,,,>4,23,0.0,114,92.60000000000001,expert_lvl,unknown
14036,14036,23708,city_89,0.925,1,0,Full time course,High School,,5,,,0,77,0.0,89,92.5,mid_lvl,unknown
14037,14037,124,city_103,0.92,1,1,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,34,1.0,103,92.0,expert_lvl,very_large_company
14038,14038,31380,city_103,0.92,1,1,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,17,0.0,103,92.0,expert_lvl,very_large_company
14039,14039,12358,city_143,0.74,1,1,no_enrollment,Graduate,STEM,15,500-999,,2,77,1.0,143,74.0,expert_lvl,mid_size_company
14040,14040,1334,city_114,0.926,1,1,Full time course,Masters,STEM,15,500-999,Pvt Ltd,>4,78,0.0,114,92.60000000000001,expert_lvl,mid_size_company
14041,14041,5958,city_71,0.884,0,1,no_enrollment,Masters,Humanities,2,5000-9999,Pvt Ltd,1,26,0.0,71,88.4,mid_lvl,large_company
14042,14042,32527,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,58,0.0,103,92.0,expert_lvl,very_large_company
14043,14043,32098,city_103,0.92,1,1,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,2,77,0.0,103,92.0,mid_lvl,small_company
