,gender,relevent_experience,enrolled_university,education_level,major_discipline,company_type,last_new_job,training_hours,target,city_id,city_dev_perc,experience_lvl,company_class
11336,0,1,no_enrollment,,,,1,105,0.0,138,83.6,expert_lvl,unknown
11337,1,1,no_enrollment,Masters,STEM,Pvt Ltd,4,56,0.0,16,91.0,senior_lvl,small_company
11338,0,1,,High School,,,0,99,1.0,149,68.9,mid_lvl,unknown
11339,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,48,0.0,65,80.2,mid_lvl,small_company
11340,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,24,0.0,16,91.0,expert_lvl,large_company
11341,1,1,no_enrollment,Graduate,STEM,,>4,92,1.0,21,62.4,mid_lvl,unknown
11342,2,0,Full time course,Graduate,STEM,,0,68,0.0,16,91.0,mid_lvl,unknown
11343,2,1,no_enrollment,Graduate,Business Degree,Pvt Ltd,4,256,0.0,103,92.0,expert_lvl,large_company
11344,0,1,Full time course,Graduate,STEM,Early Stage Startup,1,62,1.0,21,62.4,mid_lvl,small_company
11345,1,1,no_enrollment,Graduate,STEM,Early Stage Startup,1,19,1.0,74,57.9,senior_lvl,mid_size_company
11346,1,0,Full time course,Graduate,STEM,,0,98,1.0,21,62.4,mid_lvl,unknown
11347,1,0,Full time course,High School,,,0,112,1.0,21,62.4,entry_lvl,unknown
11348,1,0,no_enrollment,Masters,STEM,Pvt Ltd,1,105,0.0,21,62.4,expert_lvl,mid_size_company
11349,1,0,Part time course,Primary School,,,1,228,0.0,114,92.6,mid_lvl,unknown
11350,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,130,0.0,103,92.0,expert_lvl,small_company
11351,1,0,no_enrollment,Phd,STEM,,>4,24,0.0,103,92.0,expert_lvl,unknown
11352,1,0,Full time course,Masters,STEM,,4,34,1.0,50,89.6,senior_lvl,unknown
11353,1,0,no_enrollment,Graduate,STEM,,>4,47,1.0,103,92.0,expert_lvl,unknown
11354,1,1,Part time course,Graduate,Business Degree,Pvt Ltd,>4,44,0.0,114,92.6,senior_lvl,mid_size_company
11355,1,1,no_enrollment,Masters,STEM,Early Stage Startup,1,94,0.0,136,89.7,senior_lvl,small_company
11356,0,1,no_enrollment,Masters,STEM,,0,59,0.0,7,64.7,mid_lvl,unknown
11357,1,1,no_enrollment,Graduate,STEM,,2,144,1.0,103,92.0,expert_lvl,unknown
11358,0,0,no_enrollment,Graduate,STEM,Public Sector,1,80,0.0,150,69.8,senior_lvl,large_company
11359,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,12,0.0,136,89.7,senior_lvl,large_company
11360,0,0,Full time course,High School,,,1,150,0.0,136,89.7,mid_lvl,unknown
11361,1,1,no_enrollment,Masters,STEM,Pvt Ltd,3,44,1.0,21,62.4,mid_lvl,large_company
11362,1,1,no_enrollment,Masters,STEM,Early Stage Startup,1,53,0.0,136,89.7,senior_lvl,small_company
11363,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,54,0.0,103,92.0,senior_lvl,very_large_company
11364,0,1,Part time course,Graduate,STEM,Pvt Ltd,1,17,0.0,102,80.4,mid_lvl,small_company
11365,1,0,no_enrollment,High School,,,0,138,1.0,21,62.4,entry_lvl,unknown
11366,1,0,Part time course,High School,,,0,78,1.0,128,52.7,entry_lvl,unknown
11367,0,0,no_enrollment,Masters,STEM,,4,4,0.0,90,69.8,mid_lvl,small_company
11368,0,1,Part time course,Graduate,STEM,Pvt Ltd,3,39,0.0,21,62.4,mid_lvl,small_company
11369,1,0,Full time course,High School,,Pvt Ltd,1,12,1.0,20,79.6,mid_lvl,small_company
11370,1,1,no_enrollment,Masters,STEM,,0,15,0.0,165,90.3,mid_lvl,small_company
11371,1,1,no_enrollment,Phd,STEM,Pvt Ltd,>4,164,0.0,28,93.9,expert_lvl,very_large_company
11372,1,1,no_enrollment,Masters,STEM,Pvt Ltd,2,45,0.0,21,62.4,mid_lvl,large_company
11373,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,90,0.0,114,92.6,expert_lvl,small_company
11374,1,1,no_enrollment,Masters,STEM,Pvt Ltd,2,65,0.0,136,89.7,mid_lvl,large_company
11375,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,7,0.0,152,69.8,expert_lvl,mid_size_company
11376,1,0,Full time course,Graduate,STEM,,1,31,0.0,90,69.8,mid_lvl,unknown
11377,0,1,no_enrollment,Graduate,Other,,1,43,1.0,73,75.4,mid_lvl,unknown
11378,1,0,no_enrollment,Graduate,STEM,,1,96,1.0,139,48.7,mid_lvl,unknown
11379,1,0,Full time course,High School,,,0,30,1.0,21,62.4,entry_lvl,unknown
11380,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,81,0.0,175,77.6,expert_lvl,large_company
11381,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,50,1.0,21,62.4,mid_lvl,small_company
11382,0,0,Full time course,High School,,,0,72,1.0,21,62.4,mid_lvl,unknown
11383,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,17,0.0,21,62.4,mid_lvl,mid_size_company
11384,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,28,1.0,21,62.4,mid_lvl,large_company
11385,0,1,no_enrollment,Graduate,STEM,Funded Startup,1,154,0.0,100,88.7,entry_lvl,small_company
11386,1,0,no_enrollment,Graduate,Other,,1,167,0.0,21,62.4,entry_lvl,unknown
11387,1,1,no_enrollment,Masters,STEM,Pvt Ltd,1,116,0.0,45,89.0,senior_lvl,small_company
11388,0,0,no_enrollment,High School,,,0,28,0.0,103,92.0,mid_lvl,unknown
11389,1,1,no_enrollment,High School,,,2,38,0.0,7,64.7,mid_lvl,unknown
11390,1,1,no_enrollment,Masters,STEM,Pvt Ltd,0,60,1.0,21,62.4,mid_lvl,small_company
11391,1,0,Full time course,High School,,,0,110,0.0,71,88.4,mid_lvl,unknown
11392,2,1,no_enrollment,Masters,STEM,Pvt Ltd,1,25,0.0,160,92.0,expert_lvl,large_company
11393,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,52,1.0,16,91.0,expert_lvl,mid_size_company
11394,1,1,no_enrollment,Graduate,STEM,,1,68,0.0,21,62.4,mid_lvl,unknown
11395,1,0,no_enrollment,Masters,STEM,Pvt Ltd,>4,106,0.0,44,72.5,expert_lvl,small_company
11396,1,1,no_enrollment,High School,,Pvt Ltd,2,18,0.0,160,92.0,expert_lvl,mid_size_company
11397,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,266,0.0,67,85.5,senior_lvl,very_large_company
11398,1,1,no_enrollment,Masters,Humanities,Pvt Ltd,1,316,0.0,71,88.4,mid_lvl,small_company
11399,0,1,no_enrollment,Graduate,Other,Pvt Ltd,4,136,0.0,21,62.4,senior_lvl,small_company
11400,1,0,no_enrollment,High School,,,0,98,0.0,115,78.9,mid_lvl,unknown
11401,1,1,no_enrollment,Masters,STEM,Pvt Ltd,2,10,0.0,67,85.5,senior_lvl,mid_size_company
11402,0,1,no_enrollment,Phd,STEM,Pvt Ltd,2,16,0.0,50,89.6,senior_lvl,mid_size_company
11403,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,142,1.0,103,92.0,senior_lvl,small_company
11404,1,0,no_enrollment,Graduate,STEM,Public Sector,1,32,0.0,89,92.5,senior_lvl,mid_size_company
11405,0,1,no_enrollment,Masters,STEM,Pvt Ltd,2,6,1.0,67,85.5,mid_lvl,large_company
11406,0,0,Full time course,Masters,STEM,,2,61,0.0,103,92.0,mid_lvl,unknown
11407,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,145,0.0,103,92.0,mid_lvl,large_company
11408,0,0,Full time course,High School,,,0,80,0.0,128,52.7,entry_lvl,unknown
11409,0,0,,,,,0,234,0.0,46,76.2,mid_lvl,unknown
11410,1,1,no_enrollment,Graduate,STEM,NGO,1,136,1.0,11,55.00000000000001,mid_lvl,mid_size_company
11411,1,1,no_enrollment,Masters,STEM,Pvt Ltd,4,51,0.0,16,91.0,expert_lvl,large_company
11412,0,0,no_enrollment,High School,,Pvt Ltd,1,102,0.0,149,68.9,mid_lvl,large_company
11413,1,0,no_enrollment,Graduate,STEM,Pvt Ltd,1,25,1.0,21,62.4,entry_lvl,very_large_company
11414,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,0,31,0.0,78,57.9,mid_lvl,small_company
11415,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,48,0.0,103,92.0,expert_lvl,very_large_company
11416,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,23,0.0,142,72.7,mid_lvl,unknown
11417,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,33,0.0,36,89.3,senior_lvl,mid_size_company
11418,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,24,0.0,16,91.0,mid_lvl,large_company
11419,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,36,0.0,100,88.7,senior_lvl,small_company
11420,1,1,Full time course,Graduate,STEM,,2,11,0.0,138,83.6,mid_lvl,unknown
11421,1,1,no_enrollment,Masters,STEM,,1,113,0.0,67,85.5,mid_lvl,unknown
11422,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,58,1.0,128,52.7,mid_lvl,mid_size_company
11423,2,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,60,0.0,103,92.0,expert_lvl,small_company
11424,1,1,no_enrollment,Graduate,STEM,,3,7,0.0,21,62.4,mid_lvl,unknown
11425,1,1,no_enrollment,Graduate,STEM,,2,22,1.0,103,92.0,mid_lvl,unknown
11426,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,79,0.0,103,92.0,mid_lvl,small_company
11427,1,0,Part time course,Masters,STEM,Public Sector,0,52,0.0,114,92.6,senior_lvl,small_company
11428,1,1,no_enrollment,Graduate,Other,Pvt Ltd,1,29,0.0,16,91.0,mid_lvl,small_company
11429,0,0,Full time course,Graduate,STEM,,1,23,1.0,115,78.9,mid_lvl,unknown
11430,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,100,0.0,103,92.0,senior_lvl,large_company
11431,1,0,Full time course,Masters,STEM,Public Sector,0,83,0.0,136,89.7,mid_lvl,large_company
11432,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,9,0.0,28,93.9,expert_lvl,very_large_company
11433,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,0,4,1.0,21,62.4,expert_lvl,mid_size_company
11434,0,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,69,1.0,21,62.4,senior_lvl,mid_size_company
11435,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,52,0.0,21,62.4,mid_lvl,small_company
11436,2,1,no_enrollment,Graduate,STEM,,1,109,1.0,103,92.0,senior_lvl,unknown
11437,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,109,1.0,160,92.0,mid_lvl,very_large_company
11438,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,55,1.0,145,55.50000000000001,mid_lvl,small_company
11439,0,1,no_enrollment,Masters,STEM,Funded Startup,1,57,1.0,21,62.4,mid_lvl,small_company
11440,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,24,0.0,103,92.0,mid_lvl,small_company
11441,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,36,0.0,16,91.0,expert_lvl,mid_size_company
11442,1,1,Part time course,Graduate,STEM,,>4,89,1.0,103,92.0,expert_lvl,unknown
11443,0,0,Full time course,High School,,,,4,0.0,114,92.6,mid_lvl,unknown
11444,0,0,Full time course,Graduate,STEM,,1,77,0.0,180,69.8,entry_lvl,unknown
11445,1,1,Part time course,Graduate,STEM,Pvt Ltd,1,90,0.0,160,92.0,mid_lvl,mid_size_company
11446,1,0,Full time course,Graduate,STEM,Pvt Ltd,0,128,0.0,71,88.4,mid_lvl,unknown
11447,0,1,no_enrollment,Masters,STEM,Pvt Ltd,1,16,1.0,114,92.6,expert_lvl,large_company
11448,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,44,1.0,21,62.4,mid_lvl,very_large_company
11449,1,1,no_enrollment,Primary School,,Funded Startup,1,36,0.0,16,91.0,senior_lvl,mid_size_company
11450,1,0,no_enrollment,Graduate,STEM,,1,34,0.0,103,92.0,mid_lvl,unknown
11451,0,0,Full time course,Graduate,STEM,,1,36,1.0,21,62.4,entry_lvl,unknown
11452,1,1,no_enrollment,Graduate,STEM,,2,55,1.0,21,62.4,expert_lvl,unknown
11453,1,1,no_enrollment,Graduate,STEM,Funded Startup,1,24,0.0,103,92.0,senior_lvl,mid_size_company
11454,1,1,no_enrollment,Graduate,STEM,,2,160,0.0,157,76.9,senior_lvl,unknown
11455,1,0,Full time course,High School,,,0,45,0.0,149,68.9,mid_lvl,unknown
11456,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,22,0.0,16,91.0,senior_lvl,small_company
11457,0,1,Full time course,Graduate,STEM,Pvt Ltd,1,68,0.0,102,80.4,expert_lvl,large_company
11458,1,1,Part time course,Masters,STEM,Pvt Ltd,1,214,0.0,57,86.6,senior_lvl,large_company
11459,0,0,no_enrollment,High School,,,0,4,0.0,160,92.0,mid_lvl,unknown
11460,1,1,no_enrollment,Graduate,Humanities,Pvt Ltd,1,258,0.0,36,89.3,mid_lvl,small_company
11461,1,1,no_enrollment,Masters,STEM,,>4,35,0.0,143,74.0,expert_lvl,unknown
11462,1,0,Full time course,Graduate,STEM,Public Sector,1,22,0.0,103,92.0,mid_lvl,unknown
11463,1,1,no_enrollment,Phd,STEM,Pvt Ltd,2,33,0.0,103,92.0,expert_lvl,mid_size_company
11464,1,0,no_enrollment,Graduate,STEM,Funded Startup,1,17,1.0,21,62.4,mid_lvl,mid_size_company
11465,1,1,no_enrollment,Graduate,Business Degree,Pvt Ltd,>4,41,0.0,104,92.4,expert_lvl,large_company
11466,1,1,no_enrollment,High School,,Public Sector,2,82,0.0,61,91.3,mid_lvl,large_company
11467,0,1,Full time course,Graduate,STEM,Pvt Ltd,,46,1.0,21,62.4,mid_lvl,mid_size_company
11468,0,1,Full time course,Graduate,STEM,Pvt Ltd,1,100,0.0,136,89.7,entry_lvl,mid_size_company
11469,0,0,Full time course,Phd,Other,Pvt Ltd,>4,56,0.0,107,51.8,expert_lvl,very_large_company
11470,1,1,no_enrollment,Masters,STEM,Funded Startup,1,34,0.0,123,73.8,expert_lvl,mid_size_company
11471,1,0,Full time course,Masters,STEM,,1,49,0.0,45,89.0,mid_lvl,unknown
11472,1,1,no_enrollment,Masters,STEM,Pvt Ltd,1,11,0.0,104,92.4,expert_lvl,large_company
11473,1,1,no_enrollment,Masters,STEM,,0,16,0.0,100,88.7,expert_lvl,mid_size_company
11474,0,1,no_enrollment,Masters,STEM,Early Stage Startup,1,107,0.0,100,88.7,mid_lvl,small_company
11475,0,1,no_enrollment,Masters,STEM,Pvt Ltd,3,258,1.0,21,62.4,mid_lvl,small_company
11476,0,0,no_enrollment,Masters,Humanities,,1,12,0.0,45,89.0,mid_lvl,very_large_company
11477,1,1,no_enrollment,Graduate,STEM,,1,30,0.0,73,75.4,expert_lvl,unknown
11478,0,1,Part time course,Graduate,STEM,Pvt Ltd,2,12,0.0,30,69.8,mid_lvl,small_company
11479,0,1,no_enrollment,Masters,STEM,,2,17,0.0,136,89.7,senior_lvl,very_large_company
11480,1,0,Full time course,Graduate,STEM,,0,32,1.0,103,92.0,mid_lvl,unknown
11481,1,1,no_enrollment,High School,,,1,43,0.0,16,91.0,expert_lvl,unknown
11482,1,1,no_enrollment,High School,,,4,44,0.0,13,82.7,expert_lvl,unknown
11483,1,1,no_enrollment,Graduate,Other,Pvt Ltd,1,13,0.0,160,92.0,mid_lvl,mid_size_company
11484,1,0,no_enrollment,Phd,STEM,Pvt Ltd,1,55,0.0,103,92.0,senior_lvl,very_large_company
11485,1,1,no_enrollment,Graduate,Humanities,Pvt Ltd,>4,23,0.0,103,92.0,senior_lvl,small_company
11486,1,1,no_enrollment,Masters,STEM,,1,70,0.0,90,69.8,mid_lvl,unknown
11487,0,1,no_enrollment,Masters,STEM,Funded Startup,1,61,0.0,21,62.4,mid_lvl,small_company
11488,0,0,no_enrollment,Graduate,STEM,,>4,116,1.0,21,62.4,mid_lvl,unknown
11489,1,1,no_enrollment,Graduate,STEM,,0,116,1.0,103,92.0,expert_lvl,unknown
11490,1,0,no_enrollment,High School,,,1,56,1.0,103,92.0,mid_lvl,unknown
11491,1,1,no_enrollment,Phd,STEM,,2,16,1.0,21,62.4,expert_lvl,unknown
11492,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,9,0.0,41,82.7,expert_lvl,large_company
11493,1,1,no_enrollment,,,,>4,32,0.0,104,92.4,expert_lvl,unknown
11494,1,1,no_enrollment,Graduate,Humanities,Pvt Ltd,1,103,0.0,21,62.4,expert_lvl,small_company
11495,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,0,20,0.0,103,92.0,expert_lvl,small_company
11496,1,1,no_enrollment,Masters,Humanities,Pvt Ltd,1,113,0.0,114,92.6,expert_lvl,small_company
11497,1,1,no_enrollment,Graduate,No Major,Funded Startup,3,76,0.0,103,92.0,senior_lvl,small_company
11498,1,1,no_enrollment,High School,,Pvt Ltd,1,4,0.0,103,92.0,mid_lvl,very_large_company
11499,0,0,no_enrollment,Graduate,STEM,,1,70,0.0,101,55.8,mid_lvl,unknown
11500,1,1,no_enrollment,Graduate,STEM,,1,44,0.0,16,91.0,mid_lvl,mid_size_company
11501,1,1,no_enrollment,Masters,STEM,,2,45,1.0,103,92.0,mid_lvl,unknown
11502,1,0,Full time course,High School,,,0,40,0.0,46,76.2,mid_lvl,unknown
11503,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,32,1.0,21,62.4,mid_lvl,mid_size_company
11504,1,1,no_enrollment,Graduate,STEM,,>4,35,1.0,103,92.0,expert_lvl,unknown
11505,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,3,224,0.0,103,92.0,senior_lvl,very_large_company
11506,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,67,0.0,114,92.6,expert_lvl,small_company
11507,1,0,,Graduate,STEM,Pvt Ltd,1,66,0.0,114,92.6,mid_lvl,small_company
11508,1,1,no_enrollment,High School,,Pvt Ltd,1,88,0.0,100,88.7,mid_lvl,small_company
11509,1,1,Part time course,High School,,Pvt Ltd,2,176,0.0,73,75.4,mid_lvl,small_company
11510,0,1,Full time course,Graduate,STEM,Pvt Ltd,>4,77,1.0,21,62.4,senior_lvl,small_company
11511,1,1,no_enrollment,Masters,STEM,,1,8,0.0,67,85.5,expert_lvl,unknown
11512,2,1,Part time course,Graduate,STEM,Early Stage Startup,0,15,0.0,64,66.6,mid_lvl,small_company
11513,1,1,,Graduate,STEM,,4,97,1.0,90,69.8,senior_lvl,small_company
11514,0,0,no_enrollment,Phd,STEM,Pvt Ltd,>4,18,1.0,114,92.6,expert_lvl,very_large_company
11515,1,0,Full time course,High School,,,0,25,1.0,21,62.4,mid_lvl,unknown
11516,0,1,Full time course,Masters,STEM,Public Sector,0,14,0.0,73,75.4,mid_lvl,very_large_company
11517,0,1,no_enrollment,Graduate,STEM,NGO,1,42,0.0,75,93.9,mid_lvl,mid_size_company
11518,0,1,Full time course,Graduate,STEM,NGO,1,8,0.0,111,69.8,mid_lvl,mid_size_company
11519,1,0,Full time course,Phd,STEM,,1,28,0.0,103,92.0,expert_lvl,unknown
11520,1,0,Part time course,Graduate,STEM,Pvt Ltd,2,62,0.0,16,91.0,mid_lvl,small_company
11521,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,48,0.0,103,92.0,mid_lvl,mid_size_company
11522,1,1,no_enrollment,Graduate,No Major,Pvt Ltd,1,20,0.0,103,92.0,expert_lvl,mid_size_company
11523,0,1,,Graduate,STEM,Pvt Ltd,1,68,0.0,21,62.4,mid_lvl,very_large_company
11524,0,1,Full time course,Graduate,STEM,Pvt Ltd,4,10,0.0,104,92.4,senior_lvl,small_company
11525,1,1,no_enrollment,Graduate,STEM,Funded Startup,2,10,1.0,103,92.0,mid_lvl,mid_size_company
11526,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,66,0.0,57,86.6,senior_lvl,small_company
11527,2,1,Part time course,Graduate,STEM,Pvt Ltd,1,41,0.0,67,85.5,mid_lvl,very_large_company
11528,0,1,Full time course,Primary School,,,1,23,1.0,162,76.7,mid_lvl,unknown
11529,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,110,0.0,103,92.0,expert_lvl,large_company
11530,1,1,no_enrollment,Graduate,No Major,,3,44,0.0,103,92.0,senior_lvl,small_company
11531,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,29,0.0,21,62.4,expert_lvl,very_large_company
11532,0,1,no_enrollment,Masters,STEM,,>4,110,0.0,114,92.6,expert_lvl,unknown
11533,1,1,no_enrollment,Graduate,STEM,,>4,76,1.0,160,92.0,mid_lvl,unknown
11534,1,0,no_enrollment,Graduate,Other,Public Sector,>4,96,0.0,103,92.0,expert_lvl,unknown
11535,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,4,106,0.0,100,88.7,senior_lvl,small_company
11536,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,60,1.0,21,62.4,unknown,mid_size_company
11537,1,0,Full time course,Graduate,STEM,Pvt Ltd,1,119,1.0,42,56.3,mid_lvl,large_company
11538,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,53,0.0,16,91.0,senior_lvl,small_company
11539,0,1,Full time course,,,Other,,188,0.0,166,64.9,mid_lvl,small_company
11540,1,1,Full time course,Graduate,Other,Pvt Ltd,3,11,0.0,103,92.0,mid_lvl,small_company
11541,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,135,1.0,21,62.4,mid_lvl,very_large_company
11542,1,1,no_enrollment,Masters,Humanities,Pvt Ltd,>4,61,0.0,173,87.8,expert_lvl,mid_size_company
11543,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,63,0.0,128,52.7,mid_lvl,mid_size_company
11544,1,1,no_enrollment,Graduate,STEM,Public Sector,2,42,0.0,160,92.0,mid_lvl,small_company
11545,1,0,no_enrollment,High School,,,0,13,0.0,21,62.4,mid_lvl,unknown
11546,1,1,no_enrollment,Graduate,STEM,,1,9,0.0,94,69.8,expert_lvl,unknown
11547,1,0,,,,,0,84,0.0,16,91.0,mid_lvl,unknown
11548,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,106,1.0,46,76.2,senior_lvl,small_company
11549,1,0,no_enrollment,Graduate,Arts,,2,28,0.0,16,91.0,mid_lvl,unknown
11550,0,0,no_enrollment,Primary School,,Pvt Ltd,0,48,0.0,97,92.5,mid_lvl,unknown
11551,1,0,no_enrollment,Graduate,STEM,Pvt Ltd,3,123,0.0,160,92.0,mid_lvl,small_company
11552,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,72,0.0,105,79.4,expert_lvl,large_company
11553,1,0,no_enrollment,Graduate,Humanities,,2,56,0.0,16,91.0,mid_lvl,unknown
11554,1,0,no_enrollment,Graduate,STEM,,0,17,0.0,138,83.6,senior_lvl,unknown
11555,0,1,no_enrollment,Graduate,Other,Pvt Ltd,4,34,0.0,114,92.6,mid_lvl,very_large_company
11556,1,1,no_enrollment,Masters,STEM,Pvt Ltd,1,76,1.0,103,92.0,mid_lvl,small_company
11557,2,0,,Graduate,STEM,,0,18,1.0,91,69.1,entry_lvl,unknown
11558,1,0,no_enrollment,Graduate,Humanities,,2,72,1.0,103,92.0,mid_lvl,unknown
11559,1,1,Part time course,Graduate,STEM,Pvt Ltd,2,56,0.0,103,92.0,mid_lvl,mid_size_company
11560,1,1,no_enrollment,Masters,STEM,Other,2,25,0.0,138,83.6,expert_lvl,small_company
11561,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,78,0.0,114,92.6,expert_lvl,very_large_company
11562,1,0,no_enrollment,Masters,STEM,,1,33,1.0,160,92.0,expert_lvl,unknown
11563,1,0,no_enrollment,High School,,,0,38,0.0,101,55.8,mid_lvl,unknown
11564,1,1,no_enrollment,Masters,STEM,,>4,52,0.0,36,89.3,expert_lvl,unknown
11565,0,1,no_enrollment,Masters,STEM,Pvt Ltd,,10,0.0,76,69.8,expert_lvl,small_company
11566,2,1,no_enrollment,Graduate,STEM,,1,70,0.0,160,92.0,expert_lvl,small_company
11567,0,0,Full time course,Graduate,STEM,,1,43,1.0,103,92.0,senior_lvl,unknown
11568,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,105,0.0,21,62.4,mid_lvl,large_company
11569,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,36,0.0,115,78.9,mid_lvl,very_large_company
11570,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,43,0.0,103,92.0,mid_lvl,large_company
11571,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,25,0.0,173,87.8,senior_lvl,very_large_company
11572,1,0,no_enrollment,Graduate,No Major,,1,290,0.0,27,84.8,entry_lvl,unknown
11573,0,0,no_enrollment,Masters,STEM,Pvt Ltd,1,30,0.0,116,74.3,mid_lvl,unknown
11574,1,0,Full time course,High School,,,1,82,0.0,103,92.0,mid_lvl,unknown
11575,1,0,no_enrollment,Masters,STEM,Pvt Ltd,2,60,1.0,103,92.0,mid_lvl,large_company
11576,2,1,Part time course,Graduate,STEM,Pvt Ltd,1,218,1.0,67,85.5,senior_lvl,very_large_company
11577,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,15,1.0,103,92.0,expert_lvl,very_large_company
11578,0,1,,Masters,STEM,Pvt Ltd,>4,35,0.0,114,92.6,expert_lvl,small_company
11579,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,25,1.0,103,92.0,senior_lvl,large_company
11580,1,0,Full time course,Graduate,STEM,,0,23,0.0,21,62.4,entry_lvl,unknown
11581,2,1,Full time course,Masters,STEM,Early Stage Startup,0,218,1.0,21,62.4,mid_lvl,small_company
11582,1,0,no_enrollment,Graduate,STEM,,>4,134,0.0,61,91.3,expert_lvl,unknown
11583,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,0,65,0.0,64,66.6,mid_lvl,small_company
11584,1,1,no_enrollment,Masters,STEM,Pvt Ltd,1,70,0.0,114,92.6,expert_lvl,small_company
11585,0,1,no_enrollment,Masters,STEM,,1,135,0.0,21,62.4,senior_lvl,unknown
11586,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,96,0.0,103,92.0,expert_lvl,very_large_company
11587,1,0,no_enrollment,Graduate,No Major,Pvt Ltd,0,15,1.0,103,92.0,entry_lvl,unknown
11588,0,0,no_enrollment,Graduate,Humanities,,1,43,0.0,102,80.4,mid_lvl,unknown
11589,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,144,0.0,21,62.4,mid_lvl,small_company
11590,0,1,no_enrollment,Graduate,STEM,,2,121,1.0,103,92.0,mid_lvl,unknown
11591,1,1,Full time course,Graduate,STEM,Pvt Ltd,1,32,1.0,155,55.60000000000001,mid_lvl,small_company
11592,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,3,89,0.0,21,62.4,mid_lvl,mid_size_company
11593,0,1,no_enrollment,Graduate,STEM,Other,1,16,0.0,103,92.0,mid_lvl,mid_size_company
11594,0,1,Full time course,Graduate,STEM,Pvt Ltd,1,302,1.0,21,62.4,mid_lvl,small_company
11595,0,0,Part time course,,,Pvt Ltd,,40,1.0,21,62.4,mid_lvl,small_company
11596,2,1,no_enrollment,High School,,Funded Startup,1,35,1.0,160,92.0,senior_lvl,small_company
11597,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,4,50,0.0,103,92.0,expert_lvl,large_company
